Date,Open,High,Low,Close,Adj Close,Volume
2022-11-25,201.00097206866124,206.73030244832435,197.99912848496274,202.70386577585975,200.40635516717109,894235
2022-11-28,201.10704684672848,201.10704684672848,196.5649854304489,196.5649854304489,194.19324274566486,1546715
2022-11-29,198.63880815583337,207.13824818351839,193.71394512795607,199.6364272209057,196.78229437969247,938790
2022-11-30,197.84079033275336,199.927084302301,193.61856467619577,199.927084302301,197.70072444102578,1852230
2022-12-01,205.44564641113595,213.0116263147944,202.48376199052225,211.40221784693978,209.0666644722634,611405
2022-12-02,216.4844918135393,226.0717190367884,213.34268463213516,216.59682396555715,213.95264259833243,1552671
2022-12-05,222.1514913943281,230.77655271392405,219.01127092757795,221.72531213868987,219.43352439906812,1395836
2022-12-06,224.14295893335455,233.33339513734182,219.75707013375944,222.61094345871436,219.5049555623674,1764574
2022-12-07,223.75419560695858,227.06330943341686,217.3126639960986,223.15214173756428,219.99261002409173,731012
2022-12-08,221.73367532388477,225.06309616797427,216.43442915803874,216.43442915803874,214.2580132188115,998997
2022-12-09,222.13401053416325,230.29073893120807,217.65536968175573,223.0423865468357,220.77575047438185,1603791
2022-12-12,228.17811556868315,234.07969142837788,225.86112018602503,228.72788730757586,225.65467441066542,1913807
2022-12-13,227.83115853241003,230.26791552525964,224.100378061681,230.26791552525964,226.9249257582096,797051
2022-12-14,234.1819714201929,245.8148604246336,229.32866644309013,236.30092831922434,233.3828940771175,676497
2022-12-15,238.3035155320816,243.04069195647656,232.7357664529226,243.04069195647656,239.82780892127232,556419
2022-12-16,248.562723832048,256.22935157496306,243.24583445947744,252.00678621999506,248.82230111190412,1457333
2022-12-19,254.85131413522558,260.6443937100473,249.5557690099691,260.6443937100473,257.29709174944816,1087490
2022-12-20,266.30510938801586,271.52169466962164,259.1199463363398,271.52169466962164,267.6463061539695,814858
2022-12-21,276.7931679393044,276.7931679393044,270.7607886827928,271.933350349864,268.5325122674506,1309403
2022-12-22,264.42656932135856,277.3758173195263,261.18480032387106,266.67264612027395,263.4061730478181,1121843
2022-12-23,273.5194155682092,276.66764321116926,267.42470993492714,267.42470993492714,263.7073963859037,982366
2022-12-26,261.60931007460397,263.475636666571,254.57143159819066,254.57143159819066,251.3916192170515,1020482
2022-12-27,255.5417967764138,258.8025710764216,250.980615896785,258.8025710764216,255.71697396929227,1240557
2022-12-28,263.7623301799397,270.45159660311805,257.3765905726889,270.45159660311805,266.8272043998682,1963098
